CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1701616,16000103615,2016103615,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 06:32:47 PM,ASHWORTH AV N / N 80 ST,J,J3,2700.4010,-122.3391,47.686924,"(47.686924, -122.3391)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 04:35:24 PM
1701620,16000103581,2016103581,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,03/25/2016 06:32:04 PM,LAKE CITY WY NE / NE 145 ST,L,L1,100.4000,-122.292435,47.733753,"(47.733753, -122.292435)","WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,03/25/2016 04:12:58 PM
1701609,16000103715,2016103715,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 06:31:33 PM,TERRY AV / HOWELL ST,D,D2,7300.2023,-122.33231,47.61549,"(47.61549, -122.33231)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701612,16000103697,2016103697,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 06:31:03 PM,LAKESIDE AV S / S JACKSON ST,G,G3,8900.1007,-122.28665,47.59909,"(47.59909, -122.28665)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701618,16000103599,2016103599,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 06:29:42 PM,8XX BLOCK OF CONVENTION PL,M,M2,8200.1010,-122.33144,47.61171,"(47.61171, -122.33144)","PANHANDLING, AGGRESSIVE",DISTURBANCES,DISTURBANCES,03/25/2016 05:40:27 PM
1701619,16000103596,2016103596,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 06:29:12 PM,NE 125 ST / 30 AV NE,L,L3,100.5006,-122.29632,47.719284,"(47.719284, -122.29632)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 04:31:53 PM
1701615,16000103635,2016103635,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 06:27:03 PM,32XX BLOCK OF FAIRVIEW AV E,D,D3,6100.3002,-122.32337,47.650574,"(47.650574, -122.32337)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701624,16000103461,2016103461,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 06:24:52 PM,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.31685,47.614685,"(47.614685, -122.31685)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/25/2016 02:11:46 PM
1701623,16000103483,2016103483,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 06:24:01 PM,3 AV / PIKE ST,M,M3,8100.2013,-122.33779,47.60975,"(47.60975, -122.33779)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 02:34:08 PM
1701614,16000103672,2016103672,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/25/2016 06:23:42 PM,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.31685,47.614685,"(47.614685, -122.31685)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 05:11:57 PM
1701610,16000103713,2016103713,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 06:22:21 PM,24XX BLOCK OF 2 AV W,Q,Q2,6000.3025,-122.35959,47.640514,"(47.640514, -122.35959)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701611,16000103702,2016103702,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 06:20:31 PM,73XX BLOCK OF 22 AV NW,J,J2,3100.3008,-122.38431,47.68226,"(47.68226, -122.38431)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701592,16000103748,2016103748,125,PROSTITUTION,VICE CALLS,PROSTITUTION,03/25/2016 06:18:46 PM,127XX BLOCK OF AURORA AV N,N,N2,600.3006,-122.34496,47.721848,"(47.721848, -122.34496)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1701603,16000103489,2016103489,030,ARMED ROBBERY,GUN CALLS,ROBBERY,03/25/2016 06:18:21 PM,2XX BLOCK OF PIKE ST,M,M3,8100.2007,-122.33835,47.609516,"(47.609516, -122.33835)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,03/25/2016 02:44:32 PM
1701597,16000103658,2016103658,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 06:18:21 PM,85XX BLOCK OF NESBIT AV N,N,N3,1800.2012,-122.34346,47.691463,"(47.691463, -122.34346)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1701602,16000103590,2016103590,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 06:16:37 PM,50 AV S / S ALASKA ST,R,R3,10200.1007,-122.270706,47.56059,"(47.56059, -122.270706)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 04:26:49 PM
1701604,16000103464,2016103464,053,BURGLARY - UNOCCUPIED STRUCTURE ON RESIDENTIAL PROPERTY,RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 06:16:27 PM,21XX BLOCK OF N 55 ST,B,B3,4600.2018,-122.33331,47.668682,"(47.668682, -122.33331)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/25/2016 03:32:55 PM
1701594,16000103698,2016103698,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 06:16:23 PM,33XX BLOCK OF BEACON AV S,R,R1,10002.4012,-122.308754,47.57357,"(47.57357, -122.308754)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,
1701599,16000103622,2016103622,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 06:14:28 PM,MAYNARD AV S / S JACKSON ST,K,K3,9200.1011,-122.32506,47.59919,"(47.59919, -122.32506)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,03/25/2016 04:35:15 PM
1701596,16000103671,2016103671,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 06:13:18 PM,E HARRISON ST / BROADWAY E,E,E1,7401.2007,-122.32091,47.621986,"(47.621986, -122.32091)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/25/2016 05:15:07 PM
1701595,16000103689,2016103689,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 06:12:59 PM,E HARRISON ST / 16 AV E,C,C1,7600.3003,-122.311356,47.62208,"(47.62208, -122.311356)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 05:33:09 PM
1701601,16000103611,2016103611,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 06:12:05 PM,S JACKSON ST / 8 AV S,K,K3,9200.1009,-122.32245,47.599186,"(47.599186, -122.32245)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 05:04:13 PM
1701593,16000103739,2016103739,181,NARCOTICS ACTIVITY REPORT,NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/25/2016 06:11:15 PM,92XX BLOCK OF 22 AV SW,F,F2,11402.2016,-122.3618,47.52011,"(47.52011, -122.3618)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1701598,16000103637,2016103637,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 06:09:38 PM,21XX BLOCK OF N NORTHGATE WY,N,N3,1200.5004,-122.33266,47.708656,"(47.708656, -122.33266)",TRESPASS,TRESPASS,TRESPASS,
1701600,16000103612,2016103612,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 06:09:21 PM,30XX BLOCK OF S MYRTLE ST,S,S1,11002.1017,-122.293755,47.538914,"(47.538914, -122.293755)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 04:28:31 PM
1701584,16000103700,2016103700,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,03/25/2016 06:04:49 PM,30XX BLOCK OF S MYRTLE ST,S,S1,11002.1017,-122.293755,47.538914,"(47.538914, -122.293755)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,
1701591,16000103446,2016103446,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 05:59:57 PM,25XX BLOCK OF 29 AV S,R,R2,9500.4003,-122.29518,47.57925,"(47.57925, -122.29518)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/25/2016 04:13:45 PM
1702088,16000103653,2016103653,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 05:56:37 PM,S HANFORD ST / M L KING JR WY S,R,R2,10001.1015,-122.29685,47.575047,"(47.575047, -122.29685)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/25/2016 05:25:24 PM
1702359,16000103593,2016103593,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 05:56:28 PM,22XX BLOCK OF WESTLAKE AV,D,D2,7300.3020,-122.33844,47.618244,"(47.618244, -122.33844)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/25/2016 05:32:17 PM
1701583,16000103704,2016103704,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 05:55:35 PM,12XX BLOCK OF JAMES ST,G,G1,8500.2007,-122.32108,47.607082,"(47.607082, -122.32108)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701585,16000103664,2016103664,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 05:54:44 PM,22XX BLOCK OF 6 AV,D,D2,7200.1053,-122.34157,47.616314,"(47.616314, -122.34157)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701577,16000103709,2016103709,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 05:53:41 PM,MONTLAKE BV NE / NE PACIFIC ST,U,U3,5302.2018,-122.30459,47.648994,"(47.648994, -122.30459)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701582,16000103725,2016103725,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 05:53:17 PM,116XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.34483,47.713547,"(47.713547, -122.34483)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701590,16000103476,2016103476,074,LICENSE PLATE THEFT OR LOSS,CAR PROWL,CAR PROWL,03/25/2016 05:53:09 PM,12XX BLOCK OF HARBOR AV SW,W,W1,9600.5000,-122.38238,47.591312,"(47.591312, -122.38238)","AUTO - THEFT/LOSS, PLATES AND/OR TAB",AUTO THEFTS,AUTO RECOVERIES,03/25/2016 02:49:04 PM
1701588,16000103628,2016103628,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",03/25/2016 05:51:53 PM,130XX BLOCK OF 1 AV NE,N,N2,600.1013,-122.3289,47.724075,"(47.724075, -122.3289)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",03/25/2016 04:37:46 PM
1701580,16000103385,2016103385,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 05:45:35 PM,BEACON AV S / S SPOKANE ST,R,R1,10002.4023,-122.30826,47.571922,"(47.571922, -122.30826)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 02:09:56 PM
1701578,16000103585,2016103585,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 05:45:11 PM,30XX BLOCK OF S MYRTLE ST,S,S1,11002.1017,-122.293755,47.538914,"(47.538914, -122.293755)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/25/2016 04:11:42 PM
1701579,16000103518,2016103518,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 05:43:21 PM,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 03:15:56 PM
1701574,16000103448,2016103448,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 05:40:57 PM,29XX BLOCK OF 4 AV S,O,O2,9300.3224,-122.329056,47.57665,"(47.57665, -122.329056)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,
1701576,16000103360,2016103360,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 05:38:25 PM,40XX BLOCK OF 13 AV W,Q,Q2,5900.1004,-122.37357,47.655823,"(47.655823, -122.37357)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 03:31:23 PM
1701571,16000103636,2016103636,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 05:37:31 PM,22XX BLOCK OF WESTLAKE AV,D,D2,7300.3020,-122.33844,47.618244,"(47.618244, -122.33844)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1701567,16000103696,2016103696,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 05:34:31 PM,14XX BLOCK OF 11 AV,E,E2,7500.4018,-122.31813,47.613514,"(47.613514, -122.31813)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701572,16000103556,2016103556,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 05:31:39 PM,BAY ST / WESTERN AV,D,D1,8001.3006,-122.355995,47.6178,"(47.6178, -122.355995)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701570,16000103665,2016103665,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 05:31:31 PM,W DRAVUS ST / 15 AV W,Q,Q2,5801.4048,-122.37638,47.64847,"(47.64847, -122.37638)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701573,16000103519,2016103519,202,ALACAD - COMMERCIAL PANIC (FALSE),PANIC ALACAD (FALSE),FALSE ALACAD,03/25/2016 05:30:30 PM,40XX BLOCK OF NE 98 ST,L,L3,2200.1012,-122.283516,47.70009,"(47.70009, -122.283516)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701569,16000103687,2016103687,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 05:28:33 PM,4 AV S / S LANDER ST,O,O1,9300.3019,-122.329056,47.579807,"(47.579807, -122.329056)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1701568,16000103688,2016103688,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 05:26:36 PM,BEACON AV S / S STEVENS ST,R,R1,10002.2020,-122.31009,47.576992,"(47.576992, -122.31009)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701575,16000103368,2016103368,062,BICYCLE THEFT,THEFT,BIKE,03/25/2016 05:25:26 PM,20XX BLOCK OF NW 63 ST,B,B1,3300.4008,-122.38348,47.674557,"(47.674557, -122.38348)",TRU - THEFT,OTHER PROPERTY,THEFT,03/25/2016 04:05:57 PM
1701557,16000103683,2016103683,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 05:20:13 PM,E HARRISON ST / BROADWAY E,E,E1,7401.2007,-122.32091,47.621986,"(47.621986, -122.32091)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701565,16000103438,2016103438,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 05:19:07 PM,28XX BLOCK OF SW BARTON ST,F,F2,11402.1022,-122.36935,47.521038,"(47.521038, -122.36935)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 02:01:41 PM
1701562,16000103534,2016103534,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 05:18:19 PM,35XX BLOCK OF CHELAN AV SW,W,W1,9900.4033,-122.36073,47.571896,"(47.571896, -122.36073)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/25/2016 03:18:52 PM
1701558,16000103679,2016103679,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 05:17:36 PM,6XX BLOCK OF 5 AV S,K,K3,9100.2009,-122.32768,47.596657,"(47.596657, -122.32768)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701564,16000103529,2016103529,181,NARCOTICS ACTIVITY REPORT,NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/25/2016 05:16:12 PM,NW 41 ST / 6 AV NW,B,B2,4800.3016,-122.363594,47.656933,"(47.656933, -122.363594)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/25/2016 03:53:15 PM
1701617,16000103607,2016103607,363,MISSING PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",03/25/2016 05:11:23 PM,2XX BLOCK OF YESLER WY,K,K3,9200.2014,-122.33112,47.60172,"(47.60172, -122.33112)",MISSING - ADULT,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",03/25/2016 04:42:57 PM
1701554,16000103633,2016103633,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 05:10:51 PM,2XX BLOCK OF PONTIUS AV N,D,D3,7300.1026,-122.3317,47.620243,"(47.620243, -122.3317)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,
1701587,16000103639,2016103639,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 05:09:55 PM,116XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.34483,47.713547,"(47.713547, -122.34483)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,03/25/2016 05:09:18 PM
1701559,16000103668,2016103668,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 05:09:22 PM,10XX BLOCK OF NE 64 ST,U,U1,4400.2003,-122.31651,47.67498,"(47.67498, -122.31651)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701561,16000103542,2016103542,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 05:06:29 PM,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.33593,47.611904,"(47.611904, -122.33593)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,
1701555,16000103601,2016103601,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 05:06:16 PM,8 AV / WESTLAKE AV,D,D2,7300.3022,-122.3379,47.61649,"(47.61649, -122.3379)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701563,16000103533,2016103533,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 05:03:16 PM,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.32344,47.60413,"(47.60413, -122.32344)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/25/2016 03:43:26 PM
1701566,16000102254,2016102254,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 05:02:28 PM,19XX BLOCK OF 3 AV,M,M1,8002.1002,-122.34024,47.612015,"(47.612015, -122.34024)",TRU - THEFT,OTHER PROPERTY,THEFT,03/24/2016 09:45:00 PM
1701551,16000103654,2016103654,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 04:59:38 PM,3XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4011,-122.324615,47.708603,"(47.708603, -122.324615)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701552,16000103651,2016103651,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 04:59:08 PM,5 AV S / S JACKSON ST,K,K3,9200.1012,-122.32767,47.599194,"(47.599194, -122.32767)",DETOX - PICKUP (FIRE / POLICE STANDING BY),LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701556,16000103523,2016103523,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/25/2016 04:49:30 PM,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303795,47.64343,"(47.64343, -122.303795)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,03/25/2016 03:15:31 PM
1701541,16000103621,2016103621,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 04:48:52 PM,ALASKAN WY VI / WEST SEATTLE BR WB,O,O1,9300.3058,-122.33923,47.571598,"(47.571598, -122.33923)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701540,16000103627,2016103627,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 04:48:19 PM,UNIVERSITY WY NE / NE 47 ST,U,U2,5301.2010,-122.3131,47.66309,"(47.66309, -122.3131)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701542,16000103619,2016103619,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 04:41:30 PM,1XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7100.2020,-122.35675,47.61919,"(47.61919, -122.35675)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701546,16000103548,2016103548,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 04:40:21 PM,1XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7100.202,-122.35675,47.61919,"(47.61919, -122.35675)",PHONE - OBSCENE OR NUISANCE PHONE CALLS,"THREATS, HARASSMENT","THREATS, HARASSMENT",
1701547,16000103469,2016103469,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,03/25/2016 04:34:08 PM,47XX BLOCK OF 45 AV NE,U,U3,4100.401,-122.2794,47.663998,"(47.663998, -122.2794)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,03/25/2016 02:18:44 PM
1701544,16000103604,2016103604,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 04:33:21 PM,6XX BLOCK OF 5 AV S,K,K3,9100.2009,-122.32768,47.596657,"(47.596657, -122.32768)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701548,16000103462,2016103462,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 04:32:46 PM,MELROSE AV / E PINE ST,E,E1,8400.3004,-122.3279,47.61524,"(47.61524, -122.3279)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 02:25:45 PM
1701550,16000103200,2016103200,371,PROPERTY - MISSING,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",03/25/2016 04:30:23 PM,7XX BLOCK OF NW 90 ST,J,J1,1702.2000,-122.36535,47.694256,"(47.694256, -122.36535)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/25/2016 03:34:22 PM
